0,79.834,
0,80.033,
0,80.184,
0,80.420,
0,80.642,
0,80.795,
0,81.011,
0,81.228,
0,81.291,
0,81.356,
0,81.671,
0,81.835,
0,81.967,
0,82.203,
0,82.404,
0,82.562,
0,82.799,
0,83.019,
0,83.152,
0,83.381,
0,83.596,
0,83.761,
0,83.976,
0,84.044,
0,84.122,
0,84.203,
0,84.344,
0,84.579,
0,84.821,
0,84.940,
0,85.160,
0,85.385,
0,85.562,
0,85.831,
0,85.845,
0,85.863,
0,85.877,
0,85.889,
0,85.909,
0,85.921,
0,85.934,
0,85.945,
0,85.955,
0,85.966,
0,85.979,
0,85.991,
0,86.001,
0,86.018,
0,86.037,
0,86.051,
0,86.061,
0,86.125,
0,86.418,
0,86.583,
0,86.722,
0,86.947,
0,87.161,
0,87.311,
0,87.548,
0,87.759,
0,87.922,
0,88.137,
0,88.366,
0,88.423,
0,88.487,
0,88.796,
0,88.961,
0,89.098,
0,89.333,
0,89.551,
0,89.688,
0,89.913,
0,90.135,
0,90.280,
0,90.498,
0,90.722,
0,90.891,
0,90.991,
0,91.074,
0,91.177,
0,91.282,
0,91.382,
0,91.462,
0,91.582,
0,91.683,
0,91.767,
0,91.882,
0,91.965,
0,92.067,
0,92.177,
0,92.268,
0,92.361,
0,92.462,
0,92.559,
0,92.650,
0,92.751,
0,92.832,
0,92.910,
0,92.980,
0,93.041,
0,93.102,
0,93.160,
0,93.247,
0,93.316,
0,93.395,
0,93.480,
0,93.567,
0,93.640,
0,93.723,
0,93.784,
0,93.845,
0,93.907,
0,93.997,
0,94.028,
0,94.061,
0,94.117,
0,94.240,
0,94.471,
0,94.663,
0,94.889,
0,95.051,
0,95.334,
0,95.350,
0,95.372,
0,95.386,
0,95.396,
0,95.411,
0,95.425,
0,95.440,
0,95.452,
0,95.464,
0,95.474,
0,95.488,
0,95.503,
0,95.521,
0,95.629,
0,95.948,
0,96.101,
0,96.177,
0,96.249,
0,96.395,
0,96.525,
0,96.664,
0,96.814,
0,96.965,
0,97.122,
0,97.260,
0,97.359,
0,97.416,
0,97.575,
0,97.722,
0,97.873,
0,98.009,
0,98.106,
0,98.168,
0,98.224,
0,98.282,
0,98.376,
0,98.447,
0,98.525,
0,98.581,
0,98.680,
0,98.747,
0,98.899,
0,98.962,
0,99.044,
0,99.116,
0,99.183,
0,99.270,
0,99.346,
0,99.430,
0,99.489,
0,99.561,
0,99.659,
0,99.719,
0,99.786,
0,99.876,
0,99.939,
0,100.003,
0,100.064,
0,100.158,
0,100.243,
0,100.285,
0,100.317,
0,100.355,
0,100.690,
0,100.832,
0,100.926,
0,100.993,
0,101.102,
0,101.277,
0,101.459,
0,101.589,
0,101.722,
0,101.885,
0,102.033,
0,102.107,
0,102.166,
0,102.327,
0,102.459,
0,102.628,
0,102.758,
0,102.891,
0,102.976,
0,103.063,
0,103.139,
0,103.204,
0,103.273,
0,103.335,
0,103.406,
0,103.485,
0,103.548,
0,103.651,
0,103.707,
0,103.768,
0,103.866,
0,103.949,
0,104.039,
0,104.109,
0,104.166,
0,104.239,
0,104.539,
0,104.837,
0,105.138,
0,105.332,
0,105.440,
0,105.529,
0,105.682,
0,105.729,
0,105.828,
0,105.894,
0,105.968,
0,106.026,
0,106.094,
0,106.190,
0,106.256,
0,106.326,
0,106.487,
0,106.618,
0,106.709,
0,106.780,
0,106.836,
0,106.921,
0,106.994,
0,107.065,
0,107.150,
0,107.218,
0,107.287,
0,107.370,
0,107.426,
0,107.514,
0,107.691,
0,107.809,
0,107.872,
0,107.934,
0,108.010,
0,108.111,
0,108.203,
0,108.269,
0,108.353,
0,108.421,
0,108.493,
0,108.567,
0,108.625,
0,108.706,
0,108.810,
0,108.904,
0,109.014,
0,109.101,
0,109.194,
0,109.308,
0,109.394,
0,109.492,
0,109.593,
0,109.692,
0,109.790,
0,109.900,
0,110.031,
0,110.094,
0,110.166,
0,110.239,
0,110.336,
0,110.400,
0,110.481,
0,110.570,
0,110.643,
0,110.705,
0,110.791,
0,110.861,
0,110.920,
0,111.005,
0,111.090,
0,111.224,
0,111.386,
0,111.430,
0,111.489,
0,111.538,
0,111.668,
0,111.754,
0,111.815,
0,111.884,
0,111.987,
0,112.058,
0,112.134,
0,112.199,
0,112.255,
0,112.413,
0,112.577,
0,112.577,
0,112.648,
0,112.715,
0,112.796,
0,112.860,
0,112.932,
0,113.003,
0,113.062,
0,113.158,
0,113.230,
0,113.320,
0,113.379,
0,113.450,
0,113.490,
0,113.581,
0,113.652,
0,113.743,
0,113.840,
0,113.921,
0,113.999,
0,114.071,
0,114.142,
0,114.216,
0,114.289,
0,114.373,
0,114.435,
0,114.494,
0,114.580,
0,114.672,
0,114.787,
0,114.867,
0,114.928,
0,115.087,
0,115.234,
0,115.308,
0,115.388,
0,115.532,
0,116.722,
0,116.871,
0,117.018,
0,117.166,
0,117.243,
0,117.327,
0,117.465,
0,117.600,
0,117.688,
0,117.762,
0,117.909,
0,119.097,
0,119.245,
0,119.393,
0,119.537,
0,119.615,
0,119.691,
0,119.841,
0,120.003,
0,120.064,
0,120.142,
0,120.287,
0,121.476,
0,121.622,
0,121.774,
0,121.912,
0,121.997,
0,122.074,
0,122.216,
0,122.371,
0,122.446,
0,122.517,
0,122.661,
e
